2.99333 -8.85311
2.98605 -8.84305
2.97874 -8.83303
2.97129 -8.82297
2.96403 -8.81297
2.95672 -8.80295
2.94937 -8.79293
2.94213 -8.78289
2.93504 -8.77286
2.92766 -8.76278
2.92058 -8.75278
2.91334 -8.74277
2.90609 -8.73272
2.8991 -8.72269
2.89196 -8.71267
2.88474 -8.70266
2.87756 -8.69256
2.87051 -8.68256
2.86342 -8.67251
2.85635 -8.66251
2.84939 -8.65245
2.84229 -8.64242
2.83531 -8.63242
2.82831 -8.62236
2.82139 -8.61235
2.81438 -8.60234
2.80738 -8.59226
2.80052 -8.58225
2.79364 -8.57224
2.78673 -8.5622
2.77973 -8.5522
2.77306 -8.54214
2.76619 -8.53212
2.7593 -8.5221
2.75236 -8.512
2.74559 -8.50198
2.73898 -8.49198
2.73218 -8.48196
2.72544 -8.47192
2.71876 -8.46191
2.71208 -8.45189
2.70526 -8.44188
2.69869 -8.43183
2.69196 -8.42183
2.68543 -8.41176
2.67877 -8.40175
2.6723 -8.39172
2.6657 -8.38169
2.65909 -8.37166
2.65267 -8.36165
2.64609 -8.35158
2.63967 -8.34158
2.63319 -8.33154
2.62673 -8.32152
2.62035 -8.3115
2.61392 -8.30146
2.60764 -8.29146
2.60135 -8.28142
2.59492 -8.27138
2.58858 -8.26136
2.58234 -8.25135
2.5761 -8.2413
2.56996 -8.23129
2.56361 -8.22124
2.55743 -8.21124
2.55137 -8.20118
2.54516 -8.19115
2.53917 -8.18114
2.53307 -8.17112
2.52703 -8.1611
2.52066 -8.15109
2.5147 -8.14094
2.5088 -8.13092
2.50288 -8.12091
2.49689 -8.1109
2.49108 -8.10084
2.48498 -8.09083
2.47929 -8.08074
2.47345 -8.07074
2.46767 -8.06069
2.46183 -8.05066
2.456 -8.04064
2.45034 -8.03061
2.44464 -8.02058
2.4389 -8.01056
2.43312 -8.00049
2.42764 -7.99048
2.422 -7.98048
2.41654 -7.97043
2.41096 -7.96041
2.40528 -7.95038
2.39984 -7.94036
2.39444 -7.93033
2.38906 -7.9203
2.38356 -7.91027
2.37809 -7.90025
2.37274 -7.89025
2.36729 -7.88024
2.36217 -7.87014
2.35698 -7.86008
2.35178 -7.85007
2.34635 -7.84005
2.34127 -7.82994
2.33631 -7.81993
2.33115 -7.8099
2.32605 -7.79989
2.32097 -7.78986
2.31601 -7.77984
2.31093 -7.76979
2.30594 -7.75979
2.3011 -7.74975
2.29623 -7.73972
2.29134 -7.7297
2.2865 -7.71968
2.2816 -7.70965
2.27679 -7.69961
2.27212 -7.6896
2.26736 -7.67953
2.26275 -7.66952
2.25821 -7.65951
2.25347 -7.64943
2.24895 -7.63943
2.24442 -7.62942
2.23982 -7.61933
2.23544 -7.60932
2.23097 -7.59929
2.2267 -7.58929
2.22221 -7.57927
2.21799 -7.56924
2.21361 -7.55923
2.20918 -7.54922
2.20521 -7.53913
2.20098 -7.5291
2.1968 -7.51908
2.19268 -7.50904
2.18864 -7.49903
2.1845 -7.48902
2.18057 -7.47898
2.17654 -7.46896
2.17247 -7.45894
2.16882 -7.44891
2.16496 -7.43889
2.16101 -7.42886
2.15728 -7.41883
2.15342 -7.40881
2.14969 -7.39873
2.14616 -7.38873
2.1423 -7.37861
2.13822 -7.36831
2.13416 -7.35813
2.13006 -7.34801
2.12629 -7.33757
2.12237 -7.32731
2.11839 -7.31715
2.11468 -7.30689
2.11083 -7.29661
2.10701 -7.28652
2.10339 -7.27606
2.09982 -7.26587
2.09619 -7.25563
2.09253 -7.24548
2.08895 -7.23506
2.08541 -7.22497
2.0817 -7.21483
2.07856 -7.20449
2.07525 -7.19429
2.072 -7.18403
2.06868 -7.17383
2.06524 -7.16371
2.06222 -7.15331
2.05909 -7.14313
2.05591 -7.13296
2.05281 -7.12278
2.04978 -7.11243
2.04686 -7.10226
2.04383 -7.09206
2.0408 -7.08187
2.03748 -7.07162
2.0341 -7.06144
2.03054 -7.05139
2.02726 -7.04088
2.02379 -7.03054
2.02054 -7.02042
2.01714 -7.01036
2.01408 -6.99974
2.01088 -6.98953
2.00776 -6.97919
2.00456 -6.96909
2.00161 -6.95869
1.99853 -6.94842
1.99564 -6.9383
1.99273 -6.92808
1.98941 -6.91807
1.98632 -6.90782
1.98363 -6.89782
1.98023 -6.88779
1.97731 -6.87772
1.9746 -6.86771
1.97159 -6.85769
1.96872 -6.84767
1.9658 -6.83761
1.96309 -6.8276
1.96041 -6.81758
1.95769 -6.80757
1.95484 -6.79738
1.95243 -6.78731
1.94949 -6.77731
1.94731 -6.76724
1.94487 -6.75723
1.94234 -6.7472
1.93999 -6.73718
1.93762 -6.72714
1.93536 -6.7171
1.93322 -6.70708
1.93098 -6.69707
1.9288 -6.68704
1.92674 -6.67701
1.92427 -6.66697
1.92237 -6.65686
1.92018 -6.64659
1.91813 -6.63657
1.91616 -6.62635
1.91426 -6.61623
1.9122 -6.60612
1.91057 -6.596
1.90861 -6.58582
1.90708 -6.5758
1.90524 -6.56553
1.90368 -6.55547
1.90211 -6.5454
1.90046 -6.53516
1.89895 -6.52508
1.89747 -6.51503
1.89611 -6.50494
1.89481 -6.49485
1.89353 -6.4847
1.89206 -6.47423
1.89104 -6.4642
1.88999 -6.45418
1.88889 -6.44402
1.88776 -6.43382
1.8868 -6.42372
1.88585 -6.41351
1.88508 -6.4035
1.88428 -6.39335
1.88337 -6.38299
1.88281 -6.37298
1.88209 -6.36278
1.88147 -6.3527
1.88097 -6.34263
1.88035 -6.33243
1.87993 -6.32235
1.87949 -6.31229
1.87848 -6.30223
1.87765 -6.29213
1.87666 -6.28204
1.87602 -6.27195
1.87524 -6.2619
1.87456 -6.25183
1.87396 -6.24174
1.87322 -6.2316
1.87292 -6.22155
1.87224 -6.21145
1.87202 -6.2014
1.87148 -6.19132
1.87116 -6.18126
1.87005 -6.17091
1.86851 -6.1604
1.86745 -6.15016
1.8663 -6.13977
1.86507 -6.1294
1.86394 -6.11905
1.86289 -6.10874
1.86192 -6.09824
1.86098 -6.08791
1.86014 -6.07754
1.85938 -6.06718
1.85858 -6.05679
1.8576 -6.04627
1.8572 -6.03601
1.8565 -6.0257
1.85595 -6.01531
1.85542 -6.00492
1.85504 -5.99452
1.85442 -5.98412
1.8543 -5.97377
1.85398 -5.96333
1.85377 -5.95301
1.85355 -5.94265
1.85327 -5.93226
1.85314 -5.9219
1.85317 -5.9114
1.85324 -5.90101
1.85348 -5.8906
1.85371 -5.88015
1.8538 -5.86972
1.85406 -5.85942
1.8545 -5.84902
1.85484 -5.83859
1.85526 -5.82818
1.85568 -5.81779
1.85619 -5.80746
1.85646 -5.79716
1.85721 -5.78683
1.85762 -5.77641
1.85819 -5.76615
1.85889 -5.75572
1.8596 -5.74539
1.86039 -5.73514
1.86134 -5.72475
1.8621 -5.71444
1.86309 -5.70408
1.86416 -5.69373
1.86524 -5.68339
1.86617 -5.67296
1.8674 -5.66273
1.86864 -5.65239
1.86921 -5.64219
1.86857 -5.63194
1.86812 -5.62173
1.86764 -5.61153
1.86718 -5.60132
1.86681 -5.59104
1.86644 -5.58087
1.86606 -5.57054
1.86522 -5.56026
1.86439 -5.54969
1.86357 -5.53926
1.86281 -5.52881
1.86199 -5.51858
1.86149 -5.50779
1.86081 -5.49751
1.86036 -5.48679
1.85981 -5.47621
1.85928 -5.46567
1.85895 -5.45532
1.85865 -5.44482
1.85841 -5.43447
1.85823 -5.42395
1.85808 -5.4135
1.85798 -5.403
1.85788 -5.39245
1.85789 -5.3821
1.85788 -5.37172
1.85786 -5.36106
1.85819 -5.35054
1.85844 -5.33998
1.85864 -5.32966
1.85887 -5.31943
1.8593 -5.30838
1.85973 -5.29785
1.85965 -5.2876
1.85932 -5.27739
1.85912 -5.26679
1.85915 -5.25673
1.85902 -5.24636
1.85894 -5.23625
1.85871 -5.22591
1.85752 -5.21571
1.85656 -5.20565
1.85572 -5.19558
1.85484 -5.18552
1.85396 -5.17546
1.8531 -5.16539
1.85221 -5.1553
1.85166 -5.1452
1.85076 -5.13514
1.85035 -5.12502
1.84983 -5.11496
1.84926 -5.10486
1.8488 -5.0948
1.8484 -5.08474
1.84793 -5.07465
1.84757 -5.06458
1.84739 -5.05452
1.84713 -5.0444
1.847 -5.03435
1.84666 -5.02432
1.84531 -5.01431
1.84417 -5.00429
1.84317 -4.99424
1.84211 -4.98423
1.84114 -4.9742
1.83982 -4.96376
1.83919 -4.9531
1.83823 -4.94309
1.83758 -4.93309
1.83666 -4.92309
1.83604 -4.91305
1.83549 -4.90305
1.83462 -4.89304
1.83425 -4.88304
1.83385 -4.87299
1.83331 -4.86298
1.83299 -4.85297
1.83244 -4.84296
1.8323 -4.83296
1.83204 -4.82293
1.83187 -4.81292
1.83155 -4.80292
1.8315 -4.79288
1.83121 -4.78266
1.8315 -4.77266
1.83102 -4.76262
1.8313 -4.75262
1.83162 -4.74262
1.83185 -4.73262
1.83205 -4.72249
1.83252 -4.71249
1.83264 -4.70247
1.83321 -4.69247
1.8336 -4.68247
1.83405 -4.67241
1.83472 -4.66219
1.83527 -4.65219
1.83582 -4.64209
1.83647 -4.63173
1.83738 -4.62173
1.83816 -4.61168
1.83894 -4.60163
1.83997 -4.59163
1.84092 -4.5816
1.84191 -4.5716
1.84289 -4.56159
1.84404 -4.55157
1.84515 -4.54157
1.84584 -4.53142
1.84736 -4.52142
1.84892 -4.51142
1.85003 -4.50135
1.85158 -4.4912
1.85297 -4.48119
1.85435 -4.47118
1.85604 -4.46118
1.85751 -4.45118
1.85929 -4.44115
1.86086 -4.43112
1.86259 -4.42112
1.86447 -4.41111
1.86622 -4.4011
1.86804 -4.3911
1.86989 -4.38108
1.87134 -4.37099
1.87058 -4.33995
1.87233 -4.32812
1.87306 -4.30674
1.87357 -4.28147
1.87449 -4.25823
1.87311 -4.24004
1.87209 -4.22311
1.87094 -4.20467
1.87023 -4.18858
1.86961 -4.17088
1.86905 -4.15353
1.86849 -4.13574
1.86502 -4.12298
1.85929 -4.1094
1.85346 -4.09606
1.84786 -4.0822
1.84199 -4.06823
1.83703 -4.05304
1.8316 -4.03958
1.82639 -4.02589
1.82121 -4.01228
1.81588 -3.9983
1.81093 -3.985
1.80601 -3.97144
1.80089 -3.95819
1.79585 -3.9449
1.79085 -3.93174
1.78594 -3.91856
1.78107 -3.90519
1.7752 -3.88822
1.77074 -3.87569
1.76623 -3.86022
1.76195 -3.8463
1.75802 -3.83089
1.75368 -3.8177
1.74904 -3.80483
1.74515 -3.79074
1.74096 -3.77733
1.73413 -3.73141
1.72847 -3.67657
1.72094 -3.6557
1.71245 -3.64566
1.70379 -3.63532
1.69508 -3.62492
1.68662 -3.61488
1.67801 -3.60462
1.6694 -3.59446
1.66086 -3.58413
1.65208 -3.57308
1.6435 -3.56245
1.63518 -3.55245
1.62675 -3.54244
1.61829 -3.53212
1.6097 -3.52123
1.60134 -3.51121
1.59285 -3.50117
1.58447 -3.49036
1.57625 -3.48036
1.56759 -3.47028
1.55936 -3.45923
1.55122 -3.44923
1.54274 -3.43672
1.5345 -3.42672
1.52581 -3.41499
1.51775 -3.40499
1.5097 -3.39499
1.50168 -3.38499
1.49364 -3.37491
1.48544 -3.24387
1.47767 -3.23283
1.4696 -3.22283
1.46149 -3.21205
1.45406 -3.19639
1.4461 -3.18629
1.43834 -3.17602
1.43067 -3.16555
1.42276 -3.15555
1.41523 -3.14444
1.40721 -3.13403
1.39973 -3.12401
1.39149 -3.11352
1.38464 -3.10029
1.37694 -3.08969
1.36959 -3.07943
1.36173 -3.0688
1.35463 -3.05644
1.34726 -3.04598
1.33986 -3.03566
1.33241 -3.02543
1.32518 -3.01515
1.31736 -3.00512
1.31065 -2.99379
1.3034 -2.98356
1.29628 -2.97331
1.28904 -2.96311
1.28202 -2.95264
1.2749 -2.94247
1.26796 -2.93217
1.261 -2.92188
1.25398 -2.91167
1.2471 -2.90139
1.24016 -2.89105
1.23345 -2.8808
1.22671 -2.87047
1.21998 -2.86023
1.21322 -2.8499
1.20663 -2.83947
1.20007 -2.82934
1.19353 -2.81895
1.18691 -2.80852
1.18059 -2.79841
1.1742 -2.78813
1.16768 -2.77755
1.16156 -2.76743
1.15533 -2.75715
1.14916 -2.74679
1.14301 -2.73654
1.13684 -2.72636
1.13079 -2.71599
1.12493 -2.70567
1.11883 -2.69539
1.11224 -2.68485
1.10728 -2.67206
1.10155 -2.66177
1.09581 -2.65145
1.08963 -2.64078
1.08366 -2.62992
1.07743 -2.61895
1.07143 -2.60804
1.06511 -2.59789
1.0595 -2.5857
1.05364 -2.57487
1.04792 -2.56376
1.04211 -2.55292
1.03653 -2.54197
1.031 -2.5309
1.02459 -2.52077
1.01819 -2.51061
1.0118 -2.50048
1.00574 -2.49043
0.999561 -2.48032
0.993383 -2.47022
0.987326 -2.46006
0.981267 -2.44998
0.975342 -2.43986
0.968866 -2.42984
0.963686 -2.41957
0.957798 -2.40938
0.951521 -2.39861
0.94642 -2.38848
0.940953 -2.37843
0.935393 -2.3683
0.929905 -2.35824
0.924527 -2.34807
0.919182 -2.33793
0.914009 -2.32787
0.90785 -2.31749
0.903693 -2.30749
0.898695 -2.29737
0.89363 -2.28729
0.888795 -2.27718
0.884012 -2.26706
0.879269 -2.25694
0.874356 -2.24685
0.869751 -2.23662
0.865413 -2.22654
0.860974 -2.21648
0.856651 -2.20637
0.852253 -2.19607
0.84828 -2.18602
0.844071 -2.17586
0.840114 -2.16579
0.83612 -2.1557
0.832316 -2.14547
0.828565 -2.1354
0.824901 -2.12526
0.821384 -2.11522
0.817939 -2.10511
0.814502 -2.09491
0.811094 -2.08481
0.808084 -2.07474
0.80488 -2.06457
0.801958 -2.05452
0.799094 -2.04442
0.795846 -2.03405
0.793437 -2.02402
0.790885 -2.01394
0.788398 -2.00387
0.784254 -1.9934
0.780333 -1.98253
0.77631 -1.97186
0.772416 -1.96107
0.768561 -1.95038
0.764881 -1.93954
0.761398 -1.92884
0.757625 -1.91825
0.753519 -1.90787
0.749647 -1.89738
0.74575 -1.88706
0.741986 -1.87674
0.73812 -1.86639
0.73476 -1.85598
0.731227 -1.84569
0.727803 -1.83536
0.724628 -1.82495
0.721554 -1.8146
0.7181 -1.80433
0.715598 -1.79382
0.712666 -1.78352
0.710054 -1.77317
0.707457 -1.7628
0.704982 -1.75248
0.702592 -1.74212
0.70045 -1.73178
0.698272 -1.72141
0.696233 -1.71111
0.69443 -1.70074
0.692736 -1.69036
0.691111 -1.68003
0.689511 -1.66963
0.688173 -1.6594
0.686977 -1.64905
0.685775 -1.63873
0.684523 -1.6283
0.683885 -1.61796
0.682946 -1.60772
0.682369 -1.59733
0.682011 -1.58684
0.681683 -1.57657
0.681503 -1.56627
0.681358 -1.55594
0.681276 -1.54559
0.675022 -1.53015
0.668872 -1.51547
0.66314 -1.50006
0.65759 -1.48489
0.652327 -1.46982
0.647144 -1.45492
0.639748 -1.44315
0.632337 -1.43145
0.624912 -1.41975
0.595861 -1.18754
0.590383 -1.16502
0.585638 -1.14406
0.581248 -1.12372
0.577644 -1.10255
0.573441 -1.08462
0.568231 -1.07117
0.563483 -1.059
0.558601 -1.04634
0.554261 -1.03422
0.550007 -1.0215
0.54579 -1.00675
0.542186 -0.995403
0.53855 -0.982425
0.535146 -0.970207
0.532055 -0.957344
0.529146 -0.944767
0.526501 -0.932013
0.524078 -0.918821
0.52177 -0.906813
0.519583 -0.894511
0.5172 -0.88195
0.515003 -0.86938
0.512512 -0.858386
0.509176 -0.846928
0.50611 -0.83564
0.503232 -0.824119
0.500444 -0.812587
0.497698 -0.801436
0.49548 -0.789657
0.493255 -0.778225
0.491287 -0.76674
0.489731 -0.755461
0.488221 -0.743986
0.486702 -0.732559
0.485068 -0.721562
0.483869 -0.710436
0.482654 -0.699303
0.481653 -0.688156
0.480848 -0.677068
0.480167 -0.666069
0.480059 -0.654847
0.479784 -0.643749
0.479885 -0.632625
0.480272 -0.621426
0.480858 -0.610341
0.481459 -0.599145
0.482305 -0.587899
0.483397 -0.576978
0.484981 -0.565701
0.486522 -0.554591
0.488285 -0.543377
0.490276 -0.532261
0.488449 -0.515548
0.486996 -0.498729
0.485989 -0.481866
0.485555 -0.464384
0.485663 -0.447611
0.486215 -0.430338
0.487235 -0.413245
0.488607 -0.395793
0.490722 -0.378675
0.492805 -0.362092
0.496223 -0.344462
0.499748 -0.328053
0.503653 -0.310624
0.503771 -0.299106
0.500679 -0.28859
0.497526 -0.278292
0.494876 -0.267962
0.492331 -0.257629
0.489909 -0.247318
0.487544 -0.237077
0.485505 -0.22672
0.483383 -0.216484
0.481586 -0.206301
0.480107 -0.195934
0.478755 -0.18544
0.477524 -0.175265
0.476542 -0.164919
0.475842 -0.154603
0.47518 -0.144367
0.474711 -0.134105
0.474434 -0.1238
0.474309 -0.113529
0.474518 -0.103318
0.474796 -0.093057
0.475138 -0.082706
0.475974 -0.072548
0.476634 -0.062297
0.477497 -0.051931
0.478184 -0.041475
0.479273 -0.031176
0.480423 -0.020743
0.48178 -0.01039
0.483284 0
0.484979 0.010238
0.485821 0.02037
0.484317 0.0343
0.482864 0.046364
0.481973 0.061146
0.480774 0.074456
0.480614 0.08708
0.480371 0.100458
0.480354 0.113384
0.480465 0.126344
0.479671 0.136586
0.478721 0.147118
0.478344 0.158056
0.477542 0.16895
0.477106 0.179531
0.476651 0.190489
0.477734 0.200876
0.477843 0.211684
0.478239 0.222439
0.478753 0.233514
0.479799 0.243741
0.480141 0.257272
0.481516 0.268665
0.483133 0.280156
0.484458 0.290574
0.486044 0.301563
0.488079 0.311836
0.490027 0.322422
0.492098 0.333133
0.494441 0.343472
0.496862 0.353917
0.499623 0.364832
0.502391 0.375767
0.505356 0.386186
0.508372 0.396977
0.51171 0.407347
0.515095 0.41787
0.518169 0.428718
0.521441 0.438899
0.524788 0.449224
0.528261 0.45965
0.53163 0.46989
